index,name,prey name,availability
78,pPREY2SNK1,red snapper,0
81,pPREY1FLT1,red snapper,0
82,pPREY2FLT1,red snapper,0
85,pPREY1ODF1,red snapper,0
86,pPREY2ODF1,red snapper,0
89,pPREY1SDF1,red snapper,0
90,pPREY2SDF1,red snapper,0
93,pPREY1YTN1,red snapper,0
94,pPREY2YTN1,red snapper,0
97,pPREY1BTN1,red snapper,0.4
98,pPREY2BTN1,red snapper,0
101,pPREY1LTN1,red snapper,0.4
102,pPREY2LTN1,red snapper,0
105,pPREY1OTN1,red snapper,0
106,pPREY2OTN1,red snapper,3.99999662477057e-4
109,pPREY1SWD1,red snapper,0
110,pPREY2SWD1,red snapper,0
113,pPREY1WMR1,red snapper,0
114,pPREY2WMR1,red snapper,0
117,pPREY1BMR1,red snapper,0
118,pPREY2BMR1,red snapper,0
121,pPREY1BIL1,red snapper,0
122,pPREY2BIL1,red snapper,0
125,pPREY1AMB1,red snapper,0
126,pPREY2AMB1,red snapper,0
129,pPREY1JCK1,red snapper,0
130,pPREY2JCK1,red snapper,0
133,pPREY1KMK1,red snapper,0
134,pPREY2KMK1,red snapper,0
137,pPREY1SMK1,red snapper,0
138,pPREY2SMK1,red snapper,0
141,pPREY1SAR1,red snapper,0
142,pPREY2SAR1,red snapper,0
145,pPREY1LPL1,red snapper,0.4
146,pPREY2LPL1,red snapper,0.05
149,pPREY1DWF1,red snapper,0
150,pPREY2DWF1,red snapper,0
153,pPREY1MEN1,red snapper,0
154,pPREY2MEN1,red snapper,0
157,pPREY1PIN1,red snapper,0
158,pPREY2PIN1,red snapper,0
161,pPREY1MPL1,red snapper,0
162,pPREY2MPL1,red snapper,0
165,pPREY1SPL1,red snapper,0
166,pPREY2SPL1,red snapper,0
169,pPREY1TIP1,red snapper,0
170,pPREY2TIP1,red snapper,0
173,pPREY1BEN1,red snapper,0
174,pPREY2BEN1,red snapper,0
177,pPREY1LGS1,red snapper,0
178,pPREY2LGS1,red snapper,0
181,pPREY1FIL1,red snapper,0
182,pPREY2FIL1,red snapper,0
185,pPREY1SMS1,red snapper,0
186,pPREY2SMS1,red snapper,0
189,pPREY1RAY1,red snapper,0
190,pPREY2RAY1,red snapper,0
193,pPREY1BSH1,red snapper,0
194,pPREY2BSH1,red snapper,0
197,pPREY1WSH1,red snapper,0
198,pPREY2WSH1,red snapper,0
201,pPREY1PSH1,red snapper,0
202,pPREY2PSH1,red snapper,0
205,pPREY1OSH1,red snapper,0
206,pPREY2OSH1,red snapper,0
209,pPREY1DBR1,red snapper,0
210,pPREY2DBR1,red snapper,0
213,pPREY1SBR1,red snapper,0
214,pPREY2SBR1,red snapper,0
217,pPREY1MAN1,red snapper,0
218,pPREY2MAN1,red snapper,0
221,pPREY1MYS1,red snapper,0
222,pPREY2MYS1,red snapper,0
225,pPREY1DOL1,red snapper,0
226,pPREY2DOL1,red snapper,2.16000013014694e-10
229,pPREY1DDO1,red snapper,0
230,pPREY2DDO1,red snapper,0
233,pPREY1LOG1,red snapper,0
234,pPREY2LOG1,red snapper,0
237,pPREY1KMP1,red snapper,0
238,pPREY2KMP1,red snapper,0
241,pPREY1TUR1,red snapper,0
242,pPREY2TUR1,red snapper,0
1,pPREY1GAG1,vermilion snapper,0.4
2,pPREY2GAG1,vermilion snapper,0.00366735592251644
5,pPREY1RGR1,vermilion snapper,0.4
6,pPREY2RGR1,vermilion snapper,0.00776159926317632
9,pPREY1SCM1,vermilion snapper,0.4
10,pPREY2SCM1,vermilion snapper,0.0226800004020333
13,pPREY1SSR1,vermilion snapper,0
14,pPREY2SSR1,vermilion snapper,0
17,pPREY1DSR1,vermilion snapper,0.4
18,pPREY2DSR1,vermilion snapper,0
21,pPREY1RSN1,vermilion snapper,0.4
22,pPREY2RSN1,vermilion snapper,0.00629999994998798
25,pPREY1VSN1,vermilion snapper,0.318937480449677
26,pPREY2VSN1,vermilion snapper,0
29,pPREY1LUT1,vermilion snapper,0.4
30,pPREY2LUT1,vermilion snapper,0
33,pPREY1BIO1,vermilion snapper,0
34,pPREY2BIO1,vermilion snapper,0
37,pPREY1LRF1,vermilion snapper,0.00971999950706959
38,pPREY2LRF1,vermilion snapper,0.001
41,pPREY1SRF1,vermilion snapper,0
42,pPREY2SRF1,vermilion snapper,0
45,pPREY1BDR1,vermilion snapper,0.4
46,pPREY2BDR1,vermilion snapper,0
49,pPREY1RDR1,vermilion snapper,0.4
50,pPREY2RDR1,vermilion snapper,0
53,pPREY1SEA1,vermilion snapper,0.4
54,pPREY2SEA1,vermilion snapper,0
57,pPREY1SCI1,vermilion snapper,0
58,pPREY2SCI1,vermilion snapper,0
61,pPREY1LDY1,vermilion snapper,0
62,pPREY2LDY1,vermilion snapper,0
65,pPREY1MUL1,vermilion snapper,0
66,pPREY2MUL1,vermilion snapper,0
69,pPREY1POM1,vermilion snapper,0
70,pPREY2POM1,vermilion snapper,0
73,pPREY1SHP1,vermilion snapper,0
74,pPREY2SHP1,vermilion snapper,0
77,pPREY1SNK1,vermilion snapper,0
78,pPREY2SNK1,vermilion snapper,0
81,pPREY1FLT1,vermilion snapper,0
82,pPREY2FLT1,vermilion snapper,0
85,pPREY1ODF1,vermilion snapper,0
86,pPREY2ODF1,vermilion snapper,0
89,pPREY1SDF1,vermilion snapper,0
90,pPREY2SDF1,vermilion snapper,0
93,pPREY1YTN1,vermilion snapper,0
94,pPREY2YTN1,vermilion snapper,0
97,pPREY1BTN1,vermilion snapper,0.4
98,pPREY2BTN1,vermilion snapper,0
101,pPREY1LTN1,vermilion snapper,0.4
102,pPREY2LTN1,vermilion snapper,0
105,pPREY1OTN1,vermilion snapper,0
106,pPREY2OTN1,vermilion snapper,0.00149999861605465
109,pPREY1SWD1,vermilion snapper,0
110,pPREY2SWD1,vermilion snapper,0
113,pPREY1WMR1,vermilion snapper,0
114,pPREY2WMR1,vermilion snapper,0
117,pPREY1BMR1,vermilion snapper,0
118,pPREY2BMR1,vermilion snapper,0
121,pPREY1BIL1,vermilion snapper,0
122,pPREY2BIL1,vermilion snapper,0
125,pPREY1AMB1,vermilion snapper,0
126,pPREY2AMB1,vermilion snapper,0
129,pPREY1JCK1,vermilion snapper,0
130,pPREY2JCK1,vermilion snapper,0
133,pPREY1KMK1,vermilion snapper,0
134,pPREY2KMK1,vermilion snapper,0
137,pPREY1SMK1,vermilion snapper,0
138,pPREY2SMK1,vermilion snapper,0
141,pPREY1SAR1,vermilion snapper,0
142,pPREY2SAR1,vermilion snapper,0
145,pPREY1LPL1,vermilion snapper,0
146,pPREY2LPL1,vermilion snapper,0.01
149,pPREY1DWF1,vermilion snapper,0
150,pPREY2DWF1,vermilion snapper,0
153,pPREY1MEN1,vermilion snapper,0
154,pPREY2MEN1,vermilion snapper,0
157,pPREY1PIN1,vermilion snapper,0
158,pPREY2PIN1,vermilion snapper,0
161,pPREY1MPL1,vermilion snapper,0
162,pPREY2MPL1,vermilion snapper,0
165,pPREY1SPL1,vermilion snapper,0
166,pPREY2SPL1,vermilion snapper,0
169,pPREY1TIP1,vermilion snapper,0
170,pPREY2TIP1,vermilion snapper,1e-4
173,pPREY1BEN1,vermilion snapper,0
174,pPREY2BEN1,vermilion snapper,0
177,pPREY1LGS1,vermilion snapper,0
178,pPREY2LGS1,vermilion snapper,0
181,pPREY1FIL1,vermilion snapper,0
182,pPREY2FIL1,vermilion snapper,0
185,pPREY1SMS1,vermilion snapper,0
186,pPREY2SMS1,vermilion snapper,0
189,pPREY1RAY1,vermilion snapper,0
190,pPREY2RAY1,vermilion snapper,0
193,pPREY1BSH1,vermilion snapper,0
194,pPREY2BSH1,vermilion snapper,0
197,pPREY1WSH1,vermilion snapper,0
198,pPREY2WSH1,vermilion snapper,0
201,pPREY1PSH1,vermilion snapper,0
202,pPREY2PSH1,vermilion snapper,0
205,pPREY1OSH1,vermilion snapper,0
206,pPREY2OSH1,vermilion snapper,0
209,pPREY1DBR1,vermilion snapper,0
210,pPREY2DBR1,vermilion snapper,0
213,pPREY1SBR1,vermilion snapper,0
214,pPREY2SBR1,vermilion snapper,0
217,pPREY1MAN1,vermilion snapper,0
218,pPREY2MAN1,vermilion snapper,0
221,pPREY1MYS1,vermilion snapper,0
222,pPREY2MYS1,vermilion snapper,0
225,pPREY1DOL1,vermilion snapper,0
226,pPREY2DOL1,vermilion snapper,8.10000067019701e-9
229,pPREY1DDO1,vermilion snapper,0
230,pPREY2DDO1,vermilion snapper,0
233,pPREY1LOG1,vermilion snapper,0
234,pPREY2LOG1,vermilion snapper,0
237,pPREY1KMP1,vermilion snapper,0
238,pPREY2KMP1,vermilion snapper,0
241,pPREY1TUR1,vermilion snapper,0
242,pPREY2TUR1,vermilion snapper,0
1,pPREY1GAG1,lutjanidae,0.0381023995578289
2,pPREY2GAG1,lutjanidae,7.40879954719276e-5
5,pPREY1RGR1,lutjanidae,0.0806400030851364
6,pPREY2RGR1,lutjanidae,1.56800001605006e-4
9,pPREY1SCM1,lutjanidae,0.113399989902973
10,pPREY2SCM1,lutjanidae,8.81999949342571e-4
13,pPREY1SSR1,lutjanidae,0.0226799994707108
14,pPREY2SSR1,lutjanidae,0.00117599984150729
17,pPREY1DSR1,lutjanidae,0.4
18,pPREY2DSR1,lutjanidae,4.70400003393934e-6
21,pPREY1RSN1,lutjanidae,0.0315000005066395
22,pPREY2RSN1,lutjanidae,2.45000002507823e-6
25,pPREY1VSN1,lutjanidae,0.0907199829816818
26,pPREY2VSN1,lutjanidae,8.82000072977007e-7
29,pPREY1LUT1,lutjanidae,0.4
30,pPREY2LUT1,lutjanidae,7.00000009601354e-4
33,pPREY1BIO1,lutjanidae,0
34,pPREY2BIO1,lutjanidae,0
37,pPREY1LRF1,lutjanidae,0.00216000014916062
38,pPREY2LRF1,lutjanidae,8.39999927393364e-5
41,pPREY1SRF1,lutjanidae,0
42,pPREY2SRF1,lutjanidae,0
45,pPREY1BDR1,lutjanidae,0
46,pPREY2BDR1,lutjanidae,0
49,pPREY1RDR1,lutjanidae,0.4
50,pPREY2RDR1,lutjanidae,0.00196000019059284
53,pPREY1SEA1,lutjanidae,0.252000004053116
54,pPREY2SEA1,lutjanidae,0
57,pPREY1SCI1,lutjanidae,0
58,pPREY2SCI1,lutjanidae,0
61,pPREY1LDY1,lutjanidae,0
62,pPREY2LDY1,lutjanidae,0
65,pPREY1MUL1,lutjanidae,0
66,pPREY2MUL1,lutjanidae,0
69,pPREY1POM1,lutjanidae,0
70,pPREY2POM1,lutjanidae,0
73,pPREY1SHP1,lutjanidae,0
74,pPREY2SHP1,lutjanidae,0
77,pPREY1SNK1,lutjanidae,0.4
78,pPREY2SNK1,lutjanidae,3.15000022510503e-5
81,pPREY1FLT1,lutjanidae,0.100000001490116
82,pPREY2FLT1,lutjanidae,6.1250002545421e-4
85,pPREY1ODF1,lutjanidae,0.345870018005371
86,pPREY2ODF1,lutjanidae,5.24999995832331e-4
89,pPREY1SDF1,lutjanidae,0
90,pPREY2SDF1,lutjanidae,0
93,pPREY1YTN1,lutjanidae,0
94,pPREY2YTN1,lutjanidae,0
97,pPREY1BTN1,lutjanidae,0
98,pPREY2BTN1,lutjanidae,0
101,pPREY1LTN1,lutjanidae,0
102,pPREY2LTN1,lutjanidae,0
105,pPREY1OTN1,lutjanidae,0
106,pPREY2OTN1,lutjanidae,5.83332791848079e-5
109,pPREY1SWD1,lutjanidae,0
110,pPREY2SWD1,lutjanidae,0
113,pPREY1WMR1,lutjanidae,0
114,pPREY2WMR1,lutjanidae,0
117,pPREY1BMR1,lutjanidae,0
118,pPREY2BMR1,lutjanidae,0
121,pPREY1BIL1,lutjanidae,0
122,pPREY2BIL1,lutjanidae,0
125,pPREY1AMB1,lutjanidae,0
126,pPREY2AMB1,lutjanidae,0
129,pPREY1JCK1,lutjanidae,0
130,pPREY2JCK1,lutjanidae,0
133,pPREY1KMK1,lutjanidae,0
134,pPREY2KMK1,lutjanidae,0
137,pPREY1SMK1,lutjanidae,0
138,pPREY2SMK1,lutjanidae,0
141,pPREY1SAR1,lutjanidae,0
142,pPREY2SAR1,lutjanidae,0
145,pPREY1LPL1,lutjanidae,0
146,pPREY2LPL1,lutjanidae,0
149,pPREY1DWF1,lutjanidae,0
150,pPREY2DWF1,lutjanidae,0
153,pPREY1MEN1,lutjanidae,0
154,pPREY2MEN1,lutjanidae,0
157,pPREY1PIN1,lutjanidae,0
158,pPREY2PIN1,lutjanidae,0
161,pPREY1MPL1,lutjanidae,0
162,pPREY2MPL1,lutjanidae,0
165,pPREY1SPL1,lutjanidae,0
166,pPREY2SPL1,lutjanidae,0
169,pPREY1TIP1,lutjanidae,0
170,pPREY2TIP1,lutjanidae,0
173,pPREY1BEN1,lutjanidae,0
174,pPREY2BEN1,lutjanidae,0
177,pPREY1LGS1,lutjanidae,0
178,pPREY2LGS1,lutjanidae,0
181,pPREY1FIL1,lutjanidae,0
182,pPREY2FIL1,lutjanidae,0
185,pPREY1SMS1,lutjanidae,0.4
186,pPREY2SMS1,lutjanidae,4.68999996883213e-4
189,pPREY1RAY1,lutjanidae,0
190,pPREY2RAY1,lutjanidae,0
193,pPREY1BSH1,lutjanidae,0
194,pPREY2BSH1,lutjanidae,0
197,pPREY1WSH1,lutjanidae,0
198,pPREY2WSH1,lutjanidae,0
201,pPREY1PSH1,lutjanidae,0
202,pPREY2PSH1,lutjanidae,0
205,pPREY1OSH1,lutjanidae,0
206,pPREY2OSH1,lutjanidae,0
209,pPREY1DBR1,lutjanidae,0
210,pPREY2DBR1,lutjanidae,0
213,pPREY1SBR1,lutjanidae,0
214,pPREY2SBR1,lutjanidae,0
217,pPREY1MAN1,lutjanidae,0
218,pPREY2MAN1,lutjanidae,0
221,pPREY1MYS1,lutjanidae,0
222,pPREY2MYS1,lutjanidae,0
225,pPREY1DOL1,lutjanidae,0
226,pPREY2DOL1,lutjanidae,0
229,pPREY1DDO1,lutjanidae,0
230,pPREY2DDO1,lutjanidae,0
233,pPREY1LOG1,lutjanidae,0
234,pPREY2LOG1,lutjanidae,0
237,pPREY1KMP1,lutjanidae,0
238,pPREY2KMP1,lutjanidae,0
241,pPREY1TUR1,lutjanidae,0
242,pPREY2TUR1,lutjanidae,0
1,pPREY1GAG1,bioeroding fish,0.0176142621785402
2,pPREY2GAG1,bioeroding fish,0.0158759988844395
5,pPREY1RGR1,bioeroding fish,0.0372788608074188
6,pPREY2RGR1,bioeroding fish,0.0335999988019466
9,pPREY1SCM1,bioeroding fish,2.51999997999519e-4
10,pPREY2SCM1,bioeroding fish,7.55999993998557e-4
13,pPREY1SSR1,bioeroding fish,4.19999960286077e-5
14,pPREY2SSR1,bioeroding fish,1.26000013551675e-4
17,pPREY1DSR1,bioeroding fish,0.0588000006973743
18,pPREY2DSR1,bioeroding fish,0.0504000037908554
21,pPREY1RSN1,bioeroding fish,7.00000033248216e-4
22,pPREY2RSN1,bioeroding fish,8.39999938762048e-6
25,pPREY1VSN1,bioeroding fish,0.0110250003635883
26,pPREY2VSN1,bioeroding fish,0.00720000034198165
29,pPREY1LUT1,bioeroding fish,0.0187500007450581
30,pPREY2LUT1,bioeroding fish,0.00150000012945384
33,pPREY1BIO1,bioeroding fish,0
34,pPREY2BIO1,bioeroding fish,0
37,pPREY1LRF1,bioeroding fish,4.79999980598222e-5
38,pPREY2LRF1,bioeroding fish,0
41,pPREY1SRF1,bioeroding fish,0
42,pPREY2SRF1,bioeroding fish,0
45,pPREY1BDR1,bioeroding fish,0
46,pPREY2BDR1,bioeroding fish,0
49,pPREY1RDR1,bioeroding fish,0.00560000026598573
50,pPREY2RDR1,bioeroding fish,0.00479999976232648
53,pPREY1SEA1,bioeroding fish,0.00560000026598573
54,pPREY2SEA1,bioeroding fish,0
57,pPREY1SCI1,bioeroding fish,0
58,pPREY2SCI1,bioeroding fish,0
61,pPREY1LDY1,bioeroding fish,0.0437010824680328
62,pPREY2LDY1,bioeroding fish,1.5036839329241e-8
65,pPREY1MUL1,bioeroding fish,0
66,pPREY2MUL1,bioeroding fish,0
69,pPREY1POM1,bioeroding fish,0
70,pPREY2POM1,bioeroding fish,0
73,pPREY1SHP1,bioeroding fish,0
74,pPREY2SHP1,bioeroding fish,0
77,pPREY1SNK1,bioeroding fish,0.0134999994188547
78,pPREY2SNK1,bioeroding fish,1.08000000182074e-4
81,pPREY1FLT1,bioeroding fish,0
82,pPREY2FLT1,bioeroding fish,0
85,pPREY1ODF1,bioeroding fish,0
86,pPREY2ODF1,bioeroding fish,0
89,pPREY1SDF1,bioeroding fish,0
90,pPREY2SDF1,bioeroding fish,0
93,pPREY1YTN1,bioeroding fish,0
94,pPREY2YTN1,bioeroding fish,0
97,pPREY1BTN1,bioeroding fish,0
98,pPREY2BTN1,bioeroding fish,0
101,pPREY1LTN1,bioeroding fish,0
102,pPREY2LTN1,bioeroding fish,0
105,pPREY1OTN1,bioeroding fish,0
106,pPREY2OTN1,bioeroding fish,1.99999805772677e-4
109,pPREY1SWD1,bioeroding fish,0
110,pPREY2SWD1,bioeroding fish,0
113,pPREY1WMR1,bioeroding fish,0
114,pPREY2WMR1,bioeroding fish,0
117,pPREY1BMR1,bioeroding fish,0
118,pPREY2BMR1,bioeroding fish,0
121,pPREY1BIL1,bioeroding fish,0
122,pPREY2BIL1,bioeroding fish,0
125,pPREY1AMB1,bioeroding fish,0
126,pPREY2AMB1,bioeroding fish,0
129,pPREY1JCK1,bioeroding fish,0.0277949310839176
130,pPREY2JCK1,bioeroding fish,0.00450000027194619
133,pPREY1KMK1,bioeroding fish,0.0618038587272167
134,pPREY2KMK1,bioeroding fish,0.0120000001043081
137,pPREY1SMK1,bioeroding fish,0
138,pPREY2SMK1,bioeroding fish,0
141,pPREY1SAR1,bioeroding fish,0
142,pPREY2SAR1,bioeroding fish,0
145,pPREY1LPL1,bioeroding fish,0
146,pPREY2LPL1,bioeroding fish,0
149,pPREY1DWF1,bioeroding fish,0
150,pPREY2DWF1,bioeroding fish,0
153,pPREY1MEN1,bioeroding fish,0
154,pPREY2MEN1,bioeroding fish,0
157,pPREY1PIN1,bioeroding fish,0
158,pPREY2PIN1,bioeroding fish,0
161,pPREY1MPL1,bioeroding fish,0
162,pPREY2MPL1,bioeroding fish,0
165,pPREY1SPL1,bioeroding fish,0
166,pPREY2SPL1,bioeroding fish,0
169,pPREY1TIP1,bioeroding fish,0
170,pPREY2TIP1,bioeroding fish,0
173,pPREY1BEN1,bioeroding fish,0
174,pPREY2BEN1,bioeroding fish,0
177,pPREY1LGS1,bioeroding fish,0
178,pPREY2LGS1,bioeroding fish,0
181,pPREY1FIL1,bioeroding fish,0
182,pPREY2FIL1,bioeroding fish,0
185,pPREY1SMS1,bioeroding fish,0
186,pPREY2SMS1,bioeroding fish,0
189,pPREY1RAY1,bioeroding fish,0
190,pPREY2RAY1,bioeroding fish,0
193,pPREY1BSH1,bioeroding fish,0
194,pPREY2BSH1,bioeroding fish,0
197,pPREY1WSH1,bioeroding fish,0
198,pPREY2WSH1,bioeroding fish,0
201,pPREY1PSH1,bioeroding fish,0
202,pPREY2PSH1,bioeroding fish,0
205,pPREY1OSH1,bioeroding fish,0
206,pPREY2OSH1,bioeroding fish,0
209,pPREY1DBR1,bioeroding fish,0
210,pPREY2DBR1,bioeroding fish,1.42290013105395e-9
213,pPREY1SBR1,bioeroding fish,0
214,pPREY2SBR1,bioeroding fish,2.27520011719662e-8
217,pPREY1MAN1,bioeroding fish,0
218,pPREY2MAN1,bioeroding fish,0
221,pPREY1MYS1,bioeroding fish,0
222,pPREY2MYS1,bioeroding fish,0
225,pPREY1DOL1,bioeroding fish,0
226,pPREY2DOL1,bioeroding fish,4.07700007087897e-9
229,pPREY1DDO1,bioeroding fish,0
230,pPREY2DDO1,bioeroding fish,0
233,pPREY1LOG1,bioeroding fish,0
234,pPREY2LOG1,bioeroding fish,0
237,pPREY1KMP1,bioeroding fish,0
238,pPREY2KMP1,bioeroding fish,0
241,pPREY1TUR1,bioeroding fish,0
242,pPREY2TUR1,bioeroding fish,0
1,pPREY1GAG1,large reef fish,9.26100110518746e-5
2,pPREY2GAG1,large reef fish,1e-5
5,pPREY1RGR1,large reef fish,1.96000037249178e-4
6,pPREY2RGR1,large reef fish,0
9,pPREY1SCM1,large reef fish,2.11679998756154e-5
10,pPREY2SCM1,large reef fish,3.17519989039283e-4
13,pPREY1SSR1,large reef fish,3.52799997926923e-6
14,pPREY2SSR1,large reef fish,5.29200042365119e-5
17,pPREY1DSR1,large reef fish,0.00352800008840859
18,pPREY2DSR1,large reef fish,5.29200042365119e-4
21,pPREY1RSN1,large reef fish,4.89999729325064e-5
22,pPREY2RSN1,large reef fish,6.47388005745597e-4
25,pPREY1VSN1,large reef fish,6.61500031128526e-4
26,pPREY2VSN1,large reef fish,9.92249988485128e-5
29,pPREY1LUT1,large reef fish,0.00174999993760139
30,pPREY2LUT1,large reef fish,6.93000083629158e-5
33,pPREY1BIO1,large reef fish,0
34,pPREY2BIO1,large reef fish,0
37,pPREY1LRF1,large reef fish,4.0320001062355e-6
38,pPREY2LRF1,large reef fish,3.02400003420189e-5
41,pPREY1SRF1,large reef fish,0
42,pPREY2SRF1,large reef fish,0
45,pPREY1BDR1,large reef fish,0
46,pPREY2BDR1,large reef fish,0
49,pPREY1RDR1,large reef fish,1.87116005690768e-4
50,pPREY2RDR1,large reef fish,0.00166017608717084
53,pPREY1SEA1,large reef fish,0.00100799999199808
54,pPREY2SEA1,large reef fish,0
57,pPREY1SCI1,large reef fish,0.00368323177099228
58,pPREY2SCI1,large reef fish,0
61,pPREY1LDY1,large reef fish,2.20126908970997e-4
62,pPREY2LDY1,large reef fish,0
65,pPREY1MUL1,large reef fish,0
66,pPREY2MUL1,large reef fish,0
69,pPREY1POM1,large reef fish,0.00167999998666346
70,pPREY2POM1,large reef fish,0
73,pPREY1SHP1,large reef fish,0
74,pPREY2SHP1,large reef fish,0
77,pPREY1SNK1,large reef fish,0.00113400002010167
78,pPREY2SNK1,large reef fish,0.00113400013651699
81,pPREY1FLT1,large reef fish,2.20500005525537e-4
82,pPREY2FLT1,large reef fish,2.20500020077452e-4
85,pPREY1ODF1,large reef fish,0.00671999994665384
86,pPREY2ODF1,large reef fish,0.00126000016462058
89,pPREY1SDF1,large reef fish,0
90,pPREY2SDF1,large reef fish,0
93,pPREY1YTN1,large reef fish,0.00151199998799711
94,pPREY2YTN1,large reef fish,1.26000013551675e-4
97,pPREY1BTN1,large reef fish,0.00286690797656775
98,pPREY2BTN1,large reef fish,0
101,pPREY1LTN1,large reef fish,1.22690777061507e-4
102,pPREY2LTN1,large reef fish,0
105,pPREY1OTN1,large reef fish,0
106,pPREY2OTN1,large reef fish,2.09999725484522e-5
109,pPREY1SWD1,large reef fish,0
110,pPREY2SWD1,large reef fish,0
113,pPREY1WMR1,large reef fish,0
114,pPREY2WMR1,large reef fish,0
117,pPREY1BMR1,large reef fish,0
118,pPREY2BMR1,large reef fish,0
121,pPREY1BIL1,large reef fish,0
122,pPREY2BIL1,large reef fish,0
125,pPREY1AMB1,large reef fish,0
126,pPREY2AMB1,large reef fish,0
129,pPREY1JCK1,large reef fish,0.00472499988973141
130,pPREY2JCK1,large reef fish,3.50216112565249e-4
133,pPREY1KMK1,large reef fish,0.00519152451306582
134,pPREY2KMK1,large reef fish,0
137,pPREY1SMK1,large reef fish,0.00209999969229102
138,pPREY2SMK1,large reef fish,3.15000041155145e-4
141,pPREY1SAR1,large reef fish,0
142,pPREY2SAR1,large reef fish,0
145,pPREY1LPL1,large reef fish,0.00391999958083034
146,pPREY2LPL1,large reef fish,2.58939748164266e-4
149,pPREY1DWF1,large reef fish,0
150,pPREY2DWF1,large reef fish,0
153,pPREY1MEN1,large reef fish,0
154,pPREY2MEN1,large reef fish,0
157,pPREY1PIN1,large reef fish,0
158,pPREY2PIN1,large reef fish,0
161,pPREY1MPL1,large reef fish,0
162,pPREY2MPL1,large reef fish,0
165,pPREY1SPL1,large reef fish,0
166,pPREY2SPL1,large reef fish,0
169,pPREY1TIP1,large reef fish,0.00279999990016222
170,pPREY2TIP1,large reef fish,0.00226800027303398
173,pPREY1BEN1,large reef fish,0
174,pPREY2BEN1,large reef fish,0
177,pPREY1LGS1,large reef fish,8.74999968800694e-4
178,pPREY2LGS1,large reef fish,7.08749983459711e-4
181,pPREY1FIL1,large reef fish,0
182,pPREY2FIL1,large reef fish,0
185,pPREY1SMS1,large reef fish,0.00768447062000632
186,pPREY2SMS1,large reef fish,9.30900685489178e-4
189,pPREY1RAY1,large reef fish,0.00781200034543872
190,pPREY2RAY1,large reef fish,0.00117180007509887
193,pPREY1BSH1,large reef fish,0
194,pPREY2BSH1,large reef fish,0
197,pPREY1WSH1,large reef fish,0
198,pPREY2WSH1,large reef fish,0
201,pPREY1PSH1,large reef fish,0
202,pPREY2PSH1,large reef fish,0
205,pPREY1OSH1,large reef fish,0
206,pPREY2OSH1,large reef fish,0
209,pPREY1DBR1,large reef fish,0
210,pPREY2DBR1,large reef fish,8.67000653670402e-6
213,pPREY1SBR1,large reef fish,0
214,pPREY2SBR1,large reef fish,1.38718081871048e-4
217,pPREY1MAN1,large reef fish,0
218,pPREY2MAN1,large reef fish,0
221,pPREY1MYS1,large reef fish,0
222,pPREY2MYS1,large reef fish,0
225,pPREY1DOL1,large reef fish,9.41331963986158e-4
226,pPREY2DOL1,large reef fish,8.67297407239676e-4
229,pPREY1DDO1,large reef fish,0
230,pPREY2DDO1,large reef fish,0
233,pPREY1LOG1,large reef fish,0
234,pPREY2LOG1,large reef fish,0
237,pPREY1KMP1,large reef fish,0
238,pPREY2KMP1,large reef fish,0
241,pPREY1TUR1,large reef fish,0
242,pPREY2TUR1,large reef fish,0
1,pPREY1GAG1,small reef fish,6.32958021014929e-4
2,pPREY2GAG1,small reef fish,0.00376625073840842
5,pPREY1RGR1,small reef fish,0.00133959390223026
6,pPREY2RGR1,small reef fish,0.00797090120613574
9,pPREY1SCM1,small reef fish,8.12851158116246e-6
10,pPREY2SCM1,small reef fish,2.9030399673502e-4
13,pPREY1SSR1,small reef fish,4e-4
14,pPREY2SSR1,small reef fish,0.0134484842419624
17,pPREY1DSR1,small reef fish,0.00135475187562406
18,pPREY2DSR1,small reef fish,0.0580608053132892
21,pPREY1RSN1,small reef fish,1.11705885501578e-4
22,pPREY2RSN1,small reef fish,0.00398949632653966
25,pPREY1VSN1,small reef fish,2.54015991231427e-4
26,pPREY2VSN1,small reef fish,0.0108864007052034
29,pPREY1LUT1,small reef fish,3.35999997332692e-4
30,pPREY2LUT1,small reef fish,4.2694859985204e-4
33,pPREY1BIO1,small reef fish,0
34,pPREY2BIO1,small reef fish,0
37,pPREY1LRF1,small reef fish,0.00137738243211061
38,pPREY2LRF1,small reef fish,0.00819738779682666
41,pPREY1SRF1,small reef fish,0.0015942077152431
42,pPREY2SRF1,small reef fish,0.00569359224755316
45,pPREY1BDR1,small reef fish,1.34399997477885e-4
46,pPREY2BDR1,small reef fish,0.00287999981082976
49,pPREY1RDR1,small reef fish,0.00253203138709068
50,pPREY2RDR1,small reef fish,0.00102517042250838
53,pPREY1SEA1,small reef fish,2.16325934161432e-4
54,pPREY2SEA1,small reef fish,0.00922210630960762
57,pPREY1SCI1,small reef fish,0.001414361060597
58,pPREY2SCI1,small reef fish,0.0174182408954948
61,pPREY1LDY1,small reef fish,2.84692127024755e-4
62,pPREY2LDY1,small reef fish,0.00121932003821712
65,pPREY1MUL1,small reef fish,0
66,pPREY2MUL1,small reef fish,0
69,pPREY1POM1,small reef fish,3.22559993946925e-4
70,pPREY2POM1,small reef fish,0.011519999243319
73,pPREY1SHP1,small reef fish,0
74,pPREY2SHP1,small reef fish,0
77,pPREY1SNK1,small reef fish,4.3545599328354e-4
